Serial Number:    1007723     --     Series: Temperature (*F) c:1
Serial Number:    1007723     --     Series: Temperature (*C) c:1
Serial Number:    1007723     --     Series: High-Res Temp (*F) c:1 2
Serial Number:    1007723     --     Series: High-Res Temp (*C) c:1 2
Serial Number:    1007723     --     Series: Temperature (*F) c:3
Serial Number:    1007723     --     Series: Temperature (*C) c:3
Serial Number:    1007723     --     Series: High-Res Temp (*F) c:3 4
Serial Number:    1007723     --     Series: High-Res Temp (*C) c:3 4

Date Time	Temperature (*F) c:1	Temperature (*C) c:1	High-Res Temp (*F) c:1 2	High-Res Temp (*C) c:1 2	Temperature (*F) c:3	Temperature (*C) c:3	High-Res Temp (*F) c:3 4	High-Res Temp (*C) c:3 4
09/23/21 15:00:00.0	41.72	5.4	41.62	5.35	41.72	5.4	41.81	5.45
09/23/21 16:00:00.0	40.97	4.99	40.97	4.98	40.97	4.99	41.25	5.14
09/23/21 17:00:00.0	40.97	4.99	41.16	5.09	41.72	5.4	41.57	5.32
09/23/21 18:00:00.0	40.97	4.99	40.97	4.98	41.72	5.4	41.9	5.5
09/23/21 19:00:00.0	41.72	5.4	41.48	5.27	42.46	5.81	42.5	5.83
09/23/21 20:00:00.0	41.72	5.4	41.76	5.42	43.19	6.22	42.87	6.04
09/23/21 21:00:00.0	41.72	5.4	42.04	5.58	42.46	5.81	42.59	5.88
09/23/21 22:00:00.0	41.72	5.4	41.76	5.42	42.46	5.81	42.59	5.88
09/23/21 23:00:00.0	42.46	5.81	42.59	5.88	43.92	6.62	44.06	6.7
09/24/21 00:00:00.0	41.72	5.4	41.76	5.42	43.19	6.22	43.05	6.14
09/24/21 01:00:00.0	42.46	5.81	42.27	5.7	43.19	6.22	43.23	6.24
09/24/21 02:00:00.0	40.97	4.99	40.92	4.96	41.72	5.4	41.81	5.45
09/24/21 03:00:00.0	40.97	4.99	41.02	5.01	41.72	5.4	41.39	5.22
09/24/21 04:00:00.0	40.97	4.99	40.97	4.98	41.72	5.4	41.71	5.4
09/24/21 05:00:00.0	38.72	3.74	38.96	3.86	38.72	3.74	39.05	3.92
09/24/21 06:00:00.0	40.23	4.57	40.27	4.6	40.23	4.57	40.51	4.73
09/24/21 07:00:00.0	40.97	4.99	41.2	5.11	41.72	5.4	41.81	5.45
09/24/21 08:00:00.0	39.48	4.15	39.66	4.26	40.23	4.57	40.32	4.62
09/24/21 09:00:00.0	40.23	4.57	40.32	4.62	41.72	5.4	41.76	5.42
09/24/21 10:00:00.0	40.23	4.57	40.41	4.67	40.97	4.99	41.16	5.09
09/24/21 11:00:00.0	37.97	3.31	37.96	3.31	38.72	3.74	38.63	3.68
09/24/21 12:00:00.0	39.48	4.15	39.76	4.31	40.23	4.57	40.32	4.62
09/24/21 13:00:00.0	39.48	4.15	39.48	4.15	39.48	4.15	39.33	4.07
09/24/21 14:00:00.0	37.2	2.89	37.2	2.89	37.2	2.89	37.25	2.91
09/24/21 15:00:00.0	37.2	2.89	37.34	2.97	37.2	2.89	37.06	2.81
09/24/21 16:00:00.0	37.2	2.89	36.91	2.73	37.97	3.31	38.2	3.44
09/24/21 17:00:00.0	36.43	2.46	36.62	2.57	37.97	3.31	37.63	3.13
09/24/21 18:00:00.0	37.2	2.89	36.86	2.7	37.2	2.89	36.91	2.73
09/24/21 19:00:00.0	37.97	3.31	37.91	3.29	37.97	3.31	38.29	3.5
09/24/21 20:00:00.0	36.43	2.46	36.43	2.46	36.43	2.46	36.43	2.46
09/24/21 21:00:00.0	36.43	2.46	36.72	2.62	37.2	2.89	37.39	2.99
09/24/21 22:00:00.0	35.66	2.03	35.9	2.17	35.66	2.03	35.95	2.19
09/24/21 23:00:00.0	35.66	2.03	36.05	2.25	36.43	2.46	36.43	2.46
09/25/21 00:00:00.0	35.66	2.03	35.71	2.06	35.66	2.03	36.05	2.25
09/25/21 01:00:00.0	35.66	2.03	35.46	1.92	35.66	2.03	35.56	1.98
09/25/21 02:00:00.0	36.43	2.46	36.53	2.52	38.72	3.74	38.44	3.58
09/25/21 03:00:00.0	37.2	2.89	36.91	2.73	37.97	3.31	37.63	3.13
09/25/21 04:00:00.0	36.43	2.46	36.53	2.52	36.43	2.46	36.48	2.49
09/25/21 05:00:00.0	36.43	2.46	36.19	2.33	36.43	2.46	36.82	2.68
09/25/21 06:00:00.0	36.43	2.46	36.58	2.54	37.97	3.31	37.91	3.29
09/25/21 07:00:00.0	36.43	2.46	36.43	2.46	37.2	2.89	37.44	3.02
09/25/21 08:00:00.0	36.43	2.46	36.24	2.35	37.2	2.89	37.49	3.05
09/25/21 09:00:00.0	36.43	2.46	36.67	2.6	37.2	2.89	37.39	2.99
09/25/21 10:00:00.0	42.46	5.81	42.13	5.63	42.46	5.81	42.77	5.99
09/25/21 11:00:00.0	40.97	4.99	40.97	4.98	41.72	5.4	41.76	5.42
09/25/21 12:00:00.0	40.23	4.57	40.04	4.47	40.23	4.57	40.6	4.78
09/25/21 13:00:00.0	40.97	4.99	41.02	5.01	41.72	5.4	41.76	5.42
09/25/21 14:00:00.0	40.23	4.57	40.23	4.57	40.23	4.57	40.37	4.65
09/25/21 15:00:00.0	39.48	4.15	39.76	4.31	40.23	4.57	40.37	4.65
09/25/21 16:00:00.0	40.23	4.57	40.46	4.7	40.97	4.99	40.65	4.8
09/25/21 17:00:00.0	39.48	4.15	39.52	4.18	40.23	4.57	39.9	4.39
09/25/21 18:00:00.0	40.23	4.57	39.94	4.41	40.97	4.99	41.11	5.06
09/25/21 19:00:00.0	39.48	4.15	39.62	4.23	40.97	4.99	40.92	4.96
09/25/21 20:00:00.0	39.48	4.15	39.15	3.97	40.23	4.57	40.23	4.57
09/25/21 21:00:00.0	38.72	3.74	39.1	3.94	40.23	4.57	40.04	4.47
09/25/21 22:00:00.0	37.97	3.31	38.06	3.37	38.72	3.74	38.86	3.81
09/25/21 23:00:00.0	36.43	2.46	36.33	2.41	37.2	2.89	36.86	2.7
09/26/21 00:00:00.0	35.66	2.03	35.95	2.19	36.43	2.46	36.38	2.43
09/26/21 01:00:00.0	36.43	2.46	36.77	2.65	37.97	3.31	37.68	3.15
09/26/21 02:00:00.0	37.2	2.89	37.06	2.81	37.97	3.31	37.87	3.26
09/26/21 03:00:00.0	37.97	3.31	38.2	3.44	38.72	3.74	38.63	3.68
09/26/21 04:00:00.0	37.97	3.31	37.63	3.13	37.97	3.31	37.77	3.21
09/26/21 05:00:00.0	35.66	2.03	35.8	2.11	36.43	2.46	36.72	2.62
09/26/21 06:00:00.0	35.66	2.03	35.51	1.95	35.66	2.03	35.9	2.17
09/26/21 07:00:00.0	34.88	1.6	35.27	1.82	35.66	2.03	35.95	2.19
09/26/21 08:00:00.0	34.1	1.17	33.95	1.08	34.1	1.17	33.8	1
09/26/21 09:00:00.0	34.1	1.17	33.85	1.03	33.31	0.73	33.7	0.95
09/26/21 10:00:00.0	34.1	1.17	34.15	1.19	34.1	1.17	34.34	1.3
09/26/21 11:00:00.0	34.1	1.17	34.2	1.22	34.1	1.17	34.1	1.17
09/26/21 12:00:00.0	34.1	1.17	34.1	1.17	34.1	1.17	34.34	1.3
09/26/21 13:00:00.0	34.1	1.17	34.15	1.19	34.1	1.17	34.1	1.17
09/26/21 14:00:00.0	34.1	1.17	33.85	1.03	34.1	1.17	33.8	1
09/26/21 15:00:00.0	33.31	0.73	33.7	0.95	33.31	0.73	33.56	0.86
09/26/21 16:00:00.0	33.31	0.73	33.6	0.89	33.31	0.73	33.6	0.89
09/26/21 17:00:00.0	33.31	0.73	33.65	0.92	34.1	1.17	33.85	1.03
09/26/21 18:00:00.0	33.31	0.73	33.31	0.73	33.31	0.73	33.36	0.75
09/26/21 19:00:00.0	32.52	0.29	32.66	0.37	32.52	0.29	32.71	0.4
09/26/21 20:00:00.0	32.52	0.29	32.36	0.2	32.52	0.29	32.41	0.23
09/26/21 21:00:00.0	32.52	0.29	32.51	0.29	32.52	0.29	32.46	0.26
09/26/21 22:00:00.0	31.72	-0.16	31.91	-0.05	31.72	-0.16	31.76	-0.13
09/26/21 23:00:00.0	31.72	-0.16	31.51	-0.27	31.72	-0.16	31.36	-0.35
09/27/21 00:00:00.0	30.91	-0.61	30.96	-0.58	30.91	-0.61	30.7	-0.72
09/27/21 01:00:00.0	30.91	-0.61	30.75	-0.69	30.1	-1.06	30.45	-0.86
09/27/21 02:00:00.0	30.1	-1.06	30.35	-0.92	30.1	-1.06	30.04	-1.09
09/27/21 03:00:00.0	29.28	-1.51	29.17	-1.57	28.45	-1.97	28.71	-1.83
09/27/21 04:00:00.0	28.45	-1.97	28.65	-1.86	28.45	-1.97	28.34	-2.03
09/27/21 05:00:00.0	28.45	-1.97	28.19	-2.12	27.62	-2.44	27.93	-2.26
09/27/21 06:00:00.0	28.45	-1.97	28.34	-2.03	28.45	-1.97	28.19	-2.12
09/27/21 07:00:00.0	27.62	-2.44	27.82	-2.32	27.62	-2.44	27.56	-2.47
09/27/21 08:00:00.0	28.45	-1.97	28.5	-1.94	28.45	-1.97	28.24	-2.09
09/27/21 09:00:00.0	28.45	-1.97	28.29	-2.06	28.45	-1.97	28.08	-2.18
09/27/21 10:00:00.0	28.45	-1.97	28.45	-1.97	28.45	-1.97	28.24	-2.09
09/27/21 11:00:00.0	28.45	-1.97	28.29	-2.06	27.62	-2.44	27.98	-2.23
09/27/21 12:00:00.0	28.45	-1.97	28.81	-1.77	28.45	-1.97	28.34	-2.03
09/27/21 13:00:00.0	28.45	-1.97	28.65	-1.86	28.45	-1.97	28.24	-2.09
09/27/21 14:00:00.0	28.45	-1.97	28.71	-1.83	28.45	-1.97	28.34	-2.03
09/27/21 15:00:00.0	29.28	-1.51	29.17	-1.57	28.45	-1.97	28.65	-1.86
09/27/21 16:00:00.0	29.28	-1.51	29.22	-1.54	28.45	-1.97	28.76	-1.8
09/27/21 17:00:00.0	29.28	-1.51	28.91	-1.71	28.45	-1.97	28.34	-2.03
09/27/21 18:00:00.0	29.28	-1.51	28.96	-1.69	28.45	-1.97	28.86	-1.74
09/27/21 19:00:00.0	29.28	-1.51	28.91	-1.71	28.45	-1.97	28.65	-1.86
09/27/21 20:00:00.0	29.28	-1.51	29.07	-1.63	28.45	-1.97	28.86	-1.74
09/27/21 21:00:00.0	29.28	-1.51	29.22	-1.54	29.28	-1.51	29.12	-1.6
09/27/21 22:00:00.0	29.28	-1.51	29.07	-1.63	28.45	-1.97	28.86	-1.74
09/27/21 23:00:00.0	29.28	-1.51	29.12	-1.6	29.28	-1.51	29.07	-1.63
09/28/21 00:00:00.0	29.28	-1.51	29.48	-1.4	29.28	-1.51	29.02	-1.66
09/28/21 01:00:00.0	29.28	-1.51	29.17	-1.57	29.28	-1.51	29.02	-1.66
09/28/21 02:00:00.0	30.1	-1.06	29.84	-1.2	30.1	-1.06	29.79	-1.23
09/28/21 03:00:00.0	29.28	-1.51	29.07	-1.63	28.45	-1.97	28.76	-1.8
09/28/21 04:00:00.0	29.28	-1.51	29.33	-1.49	29.28	-1.51	29.17	-1.57
09/28/21 05:00:00.0	30.1	-1.06	29.89	-1.17	30.1	-1.06	29.89	-1.17
09/28/21 06:00:00.0	30.1	-1.06	30.35	-0.92	30.91	-0.61	30.65	-0.75
09/28/21 07:00:00.0	30.91	-0.61	30.65	-0.75	30.91	-0.61	31.11	-0.49
09/28/21 08:00:00.0	29.28	-1.51	29.53	-1.37	29.28	-1.51	29.27	-1.51
09/28/21 09:00:00.0	31.72	-0.16	32.11	0.06	33.31	0.73	32.96	0.53
09/28/21 10:00:00.0	30.91	-0.61	30.96	-0.58	30.1	-1.06	30.14	-1.03
09/28/21 11:00:00.0	32.52	0.29	32.36	0.2	31.72	-0.16	31.56	-0.24
09/28/21 12:00:00.0	30.91	-0.61	31.21	-0.44	31.72	-0.16	31.56	-0.24
09/28/21 13:00:00.0	34.1	1.17	34.1	1.17	34.1	1.17	34.39	1.33
09/28/21 14:00:00.0	33.31	0.73	33.01	0.56	33.31	0.73	33.6	0.89
09/28/21 15:00:00.0	33.31	0.73	33.7	0.95	34.1	1.17	34.05	1.14
09/28/21 16:00:00.0	35.66	2.03	35.76	2.09	36.43	2.46	36.33	2.41
09/28/21 17:00:00.0	36.43	2.46	36.82	2.68	37.2	2.89	37.49	3.05
09/28/21 18:00:00.0	34.1	1.17	34.2	1.22	34.88	1.6	34.64	1.46
09/28/21 19:00:00.0	32.52	0.29	32.66	0.37	33.31	0.73	33.46	0.81
09/28/21 20:00:00.0	33.31	0.73	33.56	0.86	34.1	1.17	33.95	1.08
09/28/21 21:00:00.0	31.72	-0.16	31.86	-0.08	31.72	-0.16	31.71	-0.16
09/28/21 22:00:00.0	31.72	-0.16	31.76	-0.13	31.72	-0.16	32.01	0.01
09/28/21 23:00:00.0	31.72	-0.16	31.76	-0.13	31.72	-0.16	31.71	-0.16
09/29/21 00:00:00.0	31.72	-0.16	31.91	-0.05	31.72	-0.16	31.91	-0.05
09/29/21 01:00:00.0	31.72	-0.16	31.66	-0.19	31.72	-0.16	31.66	-0.19
09/29/21 02:00:00.0	31.72	-0.16	31.86	-0.08	31.72	-0.16	31.86	-0.08
09/29/21 03:00:00.0	31.72	-0.16	32.11	0.06	31.72	-0.16	31.96	-0.02
09/29/21 04:00:00.0	31.72	-0.16	32.01	0.01	31.72	-0.16	32.01	0.01
09/29/21 05:00:00.0	30.91	-0.61	31.06	-0.52	30.91	-0.61	30.86	-0.64
09/29/21 06:00:00.0	30.91	-0.61	31.16	-0.47	32.52	0.29	32.46	0.26
09/29/21 07:00:00.0	31.72	-0.16	32.11	0.06	32.52	0.29	32.26	0.15
09/29/21 08:00:00.0	33.31	0.73	33.06	0.59	33.31	0.73	33.21	0.67
09/29/21 09:00:00.0	34.1	1.17	33.95	1.08	34.1	1.17	34.34	1.3
09/29/21 10:00:00.0	34.1	1.17	34.05	1.14	34.1	1.17	34.49	1.38
09/29/21 11:00:00.0	34.88	1.6	34.69	1.49	34.88	1.6	34.78	1.55
09/29/21 12:00:00.0	34.1	1.17	34	1.11	34.1	1.17	33.8	1
09/29/21 13:00:00.0	33.31	0.73	33.21	0.67	32.52	0.29	32.86	0.48
09/29/21 14:00:00.0	32.52	0.29	32.71	0.4	31.72	-0.16	32.11	0.06
09/29/21 15:00:00.0	33.31	0.73	33.11	0.62	32.52	0.29	32.21	0.12
09/29/21 16:00:00.0	32.52	0.29	32.46	0.26	31.72	-0.16	31.76	-0.13
09/29/21 17:00:00.0	32.52	0.29	32.61	0.34	32.52	0.29	32.66	0.37
09/29/21 18:00:00.0	37.2	2.89	37.1	2.84	37.2	2.89	37.34	2.97
09/29/21 19:00:00.0	37.2	2.89	36.96	2.76	37.2	2.89	37.2	2.89
09/29/21 20:00:00.0	37.2	2.89	37.29	2.94	37.2	2.89	37.39	2.99
09/29/21 21:00:00.0	37.2	2.89	37.53	3.07	37.97	3.31	37.82	3.23
09/29/21 22:00:00.0	37.97	3.31	37.63	3.13	37.97	3.31	38.06	3.37
09/29/21 23:00:00.0	37.97	3.31	38.25	3.47	38.72	3.74	38.72	3.73
09/30/21 00:00:00.0	37.97	3.31	38.01	3.34	38.72	3.74	38.58	3.65
09/30/21 01:00:00.0	37.97	3.31	37.72	3.18	37.97	3.31	38.25	3.47
09/30/21 02:00:00.0	37.2	2.89	37.49	3.05	37.97	3.31	37.72	3.18
09/30/21 03:00:00.0	37.2	2.89	37.2	2.89	37.2	2.89	37.44	3.02
09/30/21 04:00:00.0	37.97	3.31	37.72	3.18	37.97	3.31	37.87	3.26
09/30/21 05:00:00.0	37.2	2.89	37.29	2.94	37.97	3.31	37.63	3.13
09/30/21 06:00:00.0	37.2	2.89	37.29	2.94	37.97	3.31	37.72	3.18
09/30/21 07:00:00.0	37.97	3.31	37.72	3.18	37.97	3.31	38.15	3.42
09/30/21 08:00:00.0	36.43	2.46	36.82	2.68	37.2	2.89	37.44	3.02
09/30/21 09:00:00.0	37.2	2.89	37.15	2.86	37.2	2.89	37.44	3.02
09/30/21 10:00:00.0	37.2	2.89	36.91	2.73	37.2	2.89	37.06	2.81
09/30/21 11:00:00.0	36.43	2.46	36.09	2.27	35.66	2.03	35.95	2.19
09/30/21 12:00:00.0	35.66	2.03	35.46	1.92	35.66	2.03	35.66	2.03
09/30/21 13:00:00.0	35.66	2.03	35.51	1.95	35.66	2.03	35.37	1.87
09/30/21 14:00:00.0	34.88	1.6	35.03	1.68	34.88	1.6	35.03	1.68
09/30/21 15:00:00.0	34.88	1.6	34.98	1.65	34.88	1.6	35.17	1.76
09/30/21 16:00:00.0	34.88	1.6	34.54	1.41	34.88	1.6	34.83	1.57
09/30/21 17:00:00.0	34.1	1.17	33.9	1.06	34.88	1.6	34.83	1.57
09/30/21 18:00:00.0	33.31	0.73	33.16	0.64	33.31	0.73	33.6	0.89
09/30/21 19:00:00.0	32.52	0.29	32.51	0.29	32.52	0.29	32.46	0.26
09/30/21 20:00:00.0	33.31	0.73	33.11	0.62	34.1	1.17	34.05	1.14
09/30/21 21:00:00.0	31.72	-0.16	31.86	-0.08	31.72	-0.16	32.11	0.06
09/30/21 22:00:00.0	32.52	0.29	32.91	0.51	33.31	0.73	33.7	0.95
09/30/21 23:00:00.0	30.91	-0.61	30.6	-0.78	30.91	-0.61	30.6	-0.78
10/01/21 00:00:00.0	30.91	-0.61	31.21	-0.44	31.72	-0.16	31.86	-0.08
10/01/21 01:00:00.0	30.91	-0.61	30.6	-0.78	30.91	-0.61	30.6	-0.78
10/01/21 02:00:00.0	29.28	-1.51	29.33	-1.49	29.28	-1.51	29.27	-1.51
10/01/21 03:00:00.0	29.28	-1.51	29.22	-1.54	29.28	-1.51	29.07	-1.63
10/01/21 04:00:00.0	29.28	-1.51	28.91	-1.71	29.28	-1.51	29.07	-1.63
10/01/21 05:00:00.0	28.45	-1.97	28.6	-1.89	28.45	-1.97	28.34	-2.03
10/01/21 06:00:00.0	27.62	-2.44	27.72	-2.38	27.62	-2.44	27.56	-2.47
10/01/21 07:00:00.0	28.45	-1.97	28.29	-2.06	28.45	-1.97	28.45	-1.97
10/01/21 08:00:00.0	29.28	-1.51	29.63	-1.31	29.28	-1.51	29.53	-1.37
10/01/21 09:00:00.0	31.72	-0.16	31.56	-0.24	32.52	0.29	32.31	0.17
10/01/21 10:00:00.0	32.52	0.29	32.71	0.4	33.31	0.73	33.16	0.64
10/01/21 11:00:00.0	34.1	1.17	34.39	1.33	34.1	1.17	34.15	1.19
10/01/21 12:00:00.0	33.31	0.73	33.51	0.84	33.31	0.73	33.36	0.75
10/01/21 13:00:00.0	34.1	1.17	34.34	1.3	34.1	1.17	34.39	1.33
10/01/21 14:00:00.0	34.88	1.6	34.64	1.46	34.88	1.6	34.64	1.46
10/01/21 15:00:00.0	34.1	1.17	34.39	1.33	34.1	1.17	34.44	1.36
10/01/21 16:00:00.0	34.88	1.6	34.59	1.44	34.88	1.6	34.78	1.55
10/01/21 17:00:00.0	34.1	1.17	34.29	1.27	34.88	1.6	34.54	1.41
10/01/21 18:00:00.0	34.1	1.17	34.05	1.14	34.88	1.6	34.69	1.49
10/01/21 19:00:00.0	34.1	1.17	34	1.11	34.1	1.17	34.15	1.19
10/01/21 20:00:00.0	34.88	1.6	34.54	1.41	34.88	1.6	35.12	1.74
10/01/21 21:00:00.0	34.88	1.6	35.22	1.79	35.66	2.03	36	2.22
10/01/21 22:00:00.0	34.88	1.6	34.93	1.63	34.88	1.6	35.27	1.82
10/01/21 23:00:00.0	34.88	1.6	35.08	1.71	35.66	2.03	35.51	1.95
10/02/21 00:00:00.0	34.88	1.6	35.27	1.82	35.66	2.03	35.71	2.06
10/02/21 01:00:00.0	34.88	1.6	34.93	1.63	34.88	1.6	35.22	1.79
10/02/21 02:00:00.0	34.1	1.17	34.24	1.25	34.1	1.17	34.29	1.27
10/02/21 03:00:00.0	34.1	1.17	34.39	1.33	34.1	1.17	34.34	1.3
10/02/21 04:00:00.0	34.1	1.17	34.39	1.33	34.88	1.6	34.78	1.55
10/02/21 05:00:00.0	34.88	1.6	34.83	1.57	35.66	2.03	35.32	1.84
10/02/21 06:00:00.0	34.88	1.6	34.59	1.44	34.88	1.6	35.17	1.76
10/02/21 07:00:00.0	34.1	1.17	34.2	1.22	34.1	1.17	34.24	1.25
10/02/21 08:00:00.0	34.88	1.6	34.83	1.57	35.66	2.03	35.8	2.11
10/02/21 09:00:00.0	34.1	1.17	34.49	1.38	34.88	1.6	35.03	1.68
10/02/21 10:00:00.0	34.1	1.17	34.34	1.3	34.88	1.6	34.59	1.44
10/02/21 11:00:00.0	33.31	0.73	33.06	0.59	32.52	0.29	32.86	0.48
10/02/21 12:00:00.0	33.31	0.73	33.06	0.59	33.31	0.73	33.36	0.75
10/02/21 13:00:00.0	33.31	0.73	33.46	0.81	33.31	0.73	33.7	0.95
10/02/21 14:00:00.0	34.1	1.17	33.75	0.97	32.52	0.29	32.91	0.51
10/02/21 15:00:00.0	34.1	1.17	34	1.11	34.88	1.6	34.78	1.55
10/02/21 16:00:00.0	33.31	0.73	33.31	0.73	34.88	1.6	34.98	1.65
10/02/21 17:00:00.0	33.31	0.73	33.26	0.7	34.1	1.17	34	1.11
10/02/21 18:00:00.0	33.31	0.73	32.96	0.53	33.31	0.73	33.26	0.7
10/02/21 19:00:00.0	33.31	0.73	32.96	0.53	33.31	0.73	33.21	0.67
10/02/21 20:00:00.0	32.52	0.29	32.51	0.29	32.52	0.29	32.51	0.29
10/02/21 21:00:00.0	33.31	0.73	33.21	0.67	33.31	0.73	33.65	0.92
10/02/21 22:00:00.0	34.1	1.17	33.95	1.08	34.1	1.17	34.34	1.3
10/02/21 23:00:00.0	34.1	1.17	34.15	1.19	34.88	1.6	35.03	1.68
10/03/21 00:00:00.0	34.1	1.17	33.8	1	34.1	1.17	33.75	0.97
10/03/21 01:00:00.0	34.1	1.17	34.39	1.33	34.88	1.6	34.64	1.46
10/03/21 02:00:00.0	34.1	1.17	33.8	1	34.1	1.17	34.2	1.22
10/03/21 03:00:00.0	34.1	1.17	34.29	1.27	34.88	1.6	34.59	1.44
10/03/21 04:00:00.0	34.1	1.17	34.34	1.3	34.88	1.6	34.64	1.46
10/03/21 05:00:00.0	34.88	1.6	34.64	1.46	34.88	1.6	34.64	1.46
10/03/21 06:00:00.0	34.1	1.17	34.24	1.25	34.1	1.17	34.05	1.14
10/03/21 07:00:00.0	34.1	1.17	34.39	1.33	34.1	1.17	34.24	1.25
10/03/21 08:00:00.0	34.1	1.17	34.2	1.22	34.1	1.17	34.29	1.27
10/03/21 09:00:00.0	34.1	1.17	34.44	1.36	34.88	1.6	34.54	1.41
10/03/21 10:00:00.0	34.88	1.6	34.98	1.65	35.66	2.03	35.37	1.87
10/03/21 11:00:00.0	34.88	1.6	34.83	1.57	34.88	1.6	35.22	1.79
10/03/21 12:00:00.0	34.88	1.6	34.54	1.41	34.1	1.17	34.34	1.3
10/03/21 13:00:00.0	35.66	2.03	35.42	1.9	35.66	2.03	35.46	1.92
10/03/21 14:00:00.0	34.88	1.6	35.27	1.82	35.66	2.03	35.61	2.01
10/03/21 15:00:00.0	34.88	1.6	34.88	1.6	34.88	1.6	34.98	1.65
10/03/21 16:00:00.0	34.88	1.6	34.98	1.65	34.88	1.6	34.88	1.6
10/03/21 17:00:00.0	35.66	2.03	35.46	1.92	35.66	2.03	35.37	1.87
10/03/21 18:00:00.0	34.88	1.6	35.22	1.79	34.88	1.6	35.17	1.76
10/03/21 19:00:00.0	35.66	2.03	36	2.22	36.43	2.46	36.77	2.65
10/03/21 20:00:00.0	34.88	1.6	35.22	1.79	35.66	2.03	35.56	1.98
10/03/21 21:00:00.0	34.88	1.6	35.22	1.79	36.43	2.46	36.09	2.27
10/03/21 22:00:00.0	34.88	1.6	35.08	1.71	34.88	1.6	34.93	1.63
10/03/21 23:00:00.0	34.88	1.6	34.83	1.57	34.88	1.6	35.12	1.74
10/04/21 00:00:00.0	34.88	1.6	34.88	1.6	35.66	2.03	35.37	1.87
10/04/21 01:00:00.0	34.88	1.6	34.88	1.6	35.66	2.03	35.76	2.09
10/04/21 02:00:00.0	35.66	2.03	35.85	2.14	36.43	2.46	36.67	2.6
10/04/21 03:00:00.0	34.88	1.6	34.93	1.63	34.88	1.6	35.22	1.79
10/04/21 04:00:00.0	36.43	2.46	36.14	2.3	36.43	2.46	36.24	2.35
10/04/21 05:00:00.0	35.66	2.03	35.37	1.87	35.66	2.03	35.56	1.98
10/04/21 06:00:00.0	35.66	2.03	35.32	1.84	36.43	2.46	36.29	2.38
10/04/21 07:00:00.0	36.43	2.46	36.29	2.38	35.66	2.03	35.95	2.19
10/04/21 08:00:00.0	36.43	2.46	36.62	2.57	37.2	2.89	37.01	2.78
10/04/21 09:00:00.0	36.43	2.46	36.48	2.49	36.43	2.46	36.62	2.57
10/04/21 10:00:00.0	36.43	2.46	36.58	2.54	37.2	2.89	37.25	2.91
10/04/21 11:00:00.0	36.43	2.46	36.33	2.41	36.43	2.46	36.62	2.57
10/04/21 12:00:00.0	36.43	2.46	36.19	2.33	37.2	2.89	36.86	2.7
10/04/21 13:00:00.0	36.43	2.46	36.48	2.49	37.2	2.89	37.01	2.78
10/04/21 14:00:00.0	37.97	3.31	37.87	3.26	38.72	3.74	38.63	3.68
10/04/21 15:00:00.0	36.43	2.46	36.33	2.41	36.43	2.46	36.38	2.43
10/04/21 16:00:00.0	35.66	2.03	35.76	2.09	35.66	2.03	35.61	2.01
10/04/21 17:00:00.0	35.66	2.03	36	2.22	36.43	2.46	36.58	2.54
10/04/21 18:00:00.0	35.66	2.03	35.8	2.11	36.43	2.46	36.24	2.35
10/04/21 19:00:00.0	37.2	2.89	36.91	2.73	37.2	2.89	37.53	3.07
10/04/21 20:00:00.0	36.43	2.46	36.67	2.6	37.97	3.31	37.68	3.15
10/04/21 21:00:00.0	38.72	3.74	38.91	3.84	40.23	4.57	39.9	4.39
10/04/21 22:00:00.0	39.48	4.15	39.85	4.36	40.97	4.99	40.83	4.91
10/04/21 23:00:00.0	38.72	3.74	38.58	3.65	38.72	3.74	38.72	3.73
10/05/21 00:00:00.0	36.43	2.46	36.58	2.54	37.2	2.89	37.1	2.84
10/05/21 01:00:00.0	38.72	3.74	38.63	3.68	39.48	4.15	39.66	4.26
10/05/21 02:00:00.0	38.72	3.74	38.67	3.71	39.48	4.15	39.24	4.02
10/05/21 03:00:00.0	37.97	3.31	37.77	3.21	37.97	3.31	38.1	3.39
10/05/21 04:00:00.0	37.2	2.89	36.91	2.73	37.2	2.89	37.1	2.84
10/05/21 05:00:00.0	36.43	2.46	36.38	2.43	37.2	2.89	36.86	2.7
10/05/21 06:00:00.0	35.66	2.03	35.56	1.98	35.66	2.03	35.95	2.19
10/05/21 07:00:00.0	34.88	1.6	34.98	1.65	35.66	2.03	35.46	1.92
10/05/21 08:00:00.0	34.1	1.17	34.24	1.25	34.1	1.17	34.39	1.33
10/05/21 09:00:00.0	34.1	1.17	34.15	1.19	34.1	1.17	34.29	1.27
10/05/21 10:00:00.0	34.88	1.6	34.54	1.41	34.88	1.6	34.98	1.65
10/05/21 11:00:00.0	35.66	2.03	35.66	2.03	35.66	2.03	35.71	2.06
10/05/21 12:00:00.0	35.66	2.03	35.56	1.98	35.66	2.03	35.32	1.84
10/05/21 13:00:00.0	36.43	2.46	36.62	2.57	37.2	2.89	37.06	2.81
10/05/21 14:00:00.0	36.43	2.46	36.72	2.62	37.2	2.89	37.06	2.81
10/05/21 15:00:00.0	37.2	2.89	36.96	2.76	37.2	2.89	37.34	2.97
10/05/21 16:00:00.0	35.66	2.03	35.71	2.06	35.66	2.03	35.95	2.19
10/05/21 17:00:00.0	35.66	2.03	35.46	1.92	36.43	2.46	36.09	2.27
