Counter	Timestamp	Ice Height [m]	Tempera
231	2022-05-31T14:38:17Z	-0.001	-0.5	988
232	2022-05-31T15:08:17Z	-0.001	-0.5	988
232	2022-05-31T15:38:17Z	-0.001	-0.5	988
232	2022-05-31T16:08:17Z	-0.001	-0.6	988
232	2022-05-31T16:38:17Z	-0.001	-0.5	988
232	2022-05-31T17:08:17Z	-0.001	-0.5	987
232	2022-05-31T17:38:17Z	-0.001	-0.5	987
233	2022-05-31T18:08:17Z	-0.001	-0.6	987
233	2022-05-31T18:38:17Z	-0.001	-0.6	987
233	2022-05-31T19:08:17Z	-0.001	-0.6	987
233	2022-05-31T19:38:17Z	-0.001	-0.5	987
233	2022-05-31T20:08:17Z	-0.001	-0.6	987
233	2022-05-31T20:38:17Z	-0.001	-0.6	987
234	2022-05-31T21:08:17Z	-0.001	-0.6	987
234	2022-05-31T21:38:17Z	-0.001	-0.6	987
234	2022-05-31T22:08:17Z	-0.001	-0.6	987
234	2022-05-31T22:38:17Z	-0.001	-0.6	987
234	2022-05-31T23:08:17Z	-0.001	-0.6	987
234	2022-05-31T23:38:17Z	-0.001	-0.6	987
235	2022-06-01T00:08:17Z	-0.001	-0.6	987
235	2022-06-01T00:38:17Z	-0.001	-0.6	987
235	2022-06-01T01:08:17Z	-0.001	-0.6	987
235	2022-06-01T01:38:17Z	-0.001	-0.6	986
235	2022-06-01T02:08:17Z	-0.001	-0.6	986
235	2022-06-01T02:38:17Z	-0.001	-0.6	986
236	2022-06-01T03:08:17Z	-0.001	-0.6	986
236	2022-06-01T03:38:17Z	-0.001	-0.5	986
236	2022-06-01T04:08:17Z	-0.001	-0.6	986
236	2022-06-01T04:38:17Z	-0.001	-0.6	986
236	2022-06-01T05:08:17Z	-0.001	-0.6	985
236	2022-06-01T05:38:17Z	-0.001	-0.5	985
237	2022-06-01T06:08:17Z	-0.001	-0.6	985
237	2022-06-01T06:38:17Z	-0.001	-0.6	985
237	2022-06-01T07:08:17Z	-0.001	-0.5	985
237	2022-06-01T07:38:17Z	-0.001	-0.5	985
237	2022-06-01T08:08:17Z	-0.001	-0.5	985
238	2022-06-01T08:38:19Z	-0.001	-0.5	984
239	2022-06-01T09:08:19Z	-0.001	-0.5	984
239	2022-06-01T09:38:19Z	-0.001	-0.5	984
239	2022-06-01T10:08:19Z	-0.001	-0.5	984
239	2022-06-01T10:38:19Z	-0.001	-0.5	984
239	2022-06-01T11:08:19Z	-0.001	-0.5	984
239	2022-06-01T11:38:19Z	-0.001	-0.5	984
240	2022-06-01T12:08:19Z	-0.001	-0.5	984
240	2022-06-01T12:38:19Z	-0.001	-0.5	983
240	2022-06-01T13:08:19Z	-0.001	-0.5	983
240	2022-06-01T13:38:19Z	-0.001	-0.5	983
240	2022-06-01T14:08:19Z	-0.001	-0.5	983
240	2022-06-01T14:38:19Z	-0.001	-0.5	983
241	2022-06-01T15:08:19Z	-0.001	-0.5	982
241	2022-06-01T15:38:19Z	-0.001	-0.5	982
241	2022-06-01T16:08:19Z	-0.001	-0.5	982
241	2022-06-01T16:38:19Z	-0.001	-0.5	982
241	2022-06-01T17:08:19Z	-0.001	-0.5	982
241	2022-06-01T17:38:19Z	-0.001	-0.5	981
242	2022-06-01T18:08:19Z	-0.001	-0.5	981
242	2022-06-01T18:38:19Z	-0.001	-0.5	981
242	2022-06-01T19:08:19Z	-0.001	-0.5	981
242	2022-06-01T19:38:19Z	-0.001	-0.5	981
242	2022-06-01T20:08:19Z	-0.001	-0.5	981
242	2022-06-01T20:38:19Z	-0.001	-0.5	981
243	2022-06-01T21:08:19Z	-0.001	-0.5	981
243	2022-06-01T21:38:19Z	-0.001	-0.6	980
243	2022-06-01T22:08:19Z	-0.001	-0.5	980
243	2022-06-01T22:38:19Z	-0.001	-0.6	980
243	2022-06-01T23:08:19Z	-0.001	-0.6	980
243	2022-06-01T23:38:19Z	-0.001	-0.6	980
244	2022-06-02T00:08:19Z	-0.001	-0.6	980
244	2022-06-02T00:38:19Z	-0.001	-0.6	980
244	2022-06-02T01:08:19Z	-0.001	-0.6	980
244	2022-06-02T01:38:19Z	-0.001	-0.5	980
244	2022-06-02T02:08:19Z	-0.001	-0.5	980
244	2022-06-02T02:38:19Z	-0.001	-0.5	979
245	2022-06-02T03:08:19Z	-0.001	-0.5	979
245	2022-06-02T03:38:19Z	-0.001	-0.5	979
245	2022-06-02T04:08:19Z	-0.001	-0.5	979
245	2022-06-02T04:38:19Z	-0.001	-0.5	979
245	2022-06-02T05:08:19Z	-0.001	-0.5	978
245	2022-06-02T05:38:19Z	-0.001	-0.5	978
246	2022-06-02T06:08:19Z	-0.001	-0.5	978
246	2022-06-02T06:38:19Z	-0.001	-0.5	978
246	2022-06-02T07:08:19Z	-0.001	-0.5	979
246	2022-06-02T07:38:19Z	-0.001	-0.5	978
246	2022-06-02T08:08:19Z	-0.001	-0.5	978
247	2022-06-02T08:38:21Z	-0.001	-0.5	978
248	2022-06-02T09:08:21Z	-0.001	-0.5	978
248	2022-06-02T09:38:21Z	-0.001	-0.5	979
248	2022-06-02T10:08:21Z	-0.001	-0.5	979
248	2022-06-02T10:38:21Z	-0.001	-0.4	979
248	2022-06-02T11:08:21Z	-0.001	-0.5	978
248	2022-06-02T11:38:21Z	-0.001	-0.5	978
249	2022-06-02T12:08:21Z	-0.001	-0.5	978
249	2022-06-02T12:38:21Z	-0.001	-0.5	978
249	2022-06-02T13:08:21Z	-0.001	-0.5	978
249	2022-06-02T13:38:21Z	-0.001	-0.5	978
249	2022-06-02T14:08:21Z	-0.001	-0.5	978
249	2022-06-02T14:38:21Z	-0.001	-0.5	978
250	2022-06-02T15:08:21Z	-0.001	-0.5	978
250	2022-06-02T15:38:21Z	-0.001	-0.5	978
250	2022-06-02T16:08:21Z	-0.001	-0.5	978
250	2022-06-02T16:38:21Z	-0.001	-0.5	978
250	2022-06-02T17:08:21Z	-0.001	-0.5	978
250	2022-06-02T17:38:21Z	-0.001	-0.5	978
251	2022-06-02T18:08:21Z	-0.001	-0.5	978
251	2022-06-02T18:38:21Z	-0.001	-0.5	978
251	2022-06-02T19:08:21Z	-0.001	-0.5	978
251	2022-06-02T19:38:21Z	-0.001	-0.5	978
251	2022-06-02T20:08:21Z	-0.001	-0.5	978
251	2022-06-02T20:38:21Z	-0.001	-0.5	978
252	2022-06-02T21:08:21Z	-0.001	-0.5	978
252	2022-06-02T21:38:21Z	-0.001	-0.5	978
252	2022-06-02T22:08:21Z	-0.001	-0.5	978
252	2022-06-02T22:38:21Z	-0.001	-0.5	978
252	2022-06-02T23:08:21Z	-0.001	-0.5	978
252	2022-06-02T23:38:21Z	-0.001	-0.5	978
253	2022-06-03T00:08:21Z	-0.001	-0.5	977
253	2022-06-03T00:38:21Z	-0.001	-0.5	977
253	2022-06-03T01:08:21Z	-0.001	-0.5	978
253	2022-06-03T01:38:21Z	-0.001	-0.5	977
253	2022-06-03T02:08:21Z	-0.001	-0.5	977
253	2022-06-03T02:38:21Z	-0.001	-0.5	977
254	2022-06-03T03:08:21Z	-0.001	-0.5	977
254	2022-06-03T03:38:21Z	-0.001	-0.5	977
254	2022-06-03T04:08:21Z	-0.001	-0.5	977
254	2022-06-03T04:38:21Z	-0.001	-0.5	977
254	2022-06-03T05:08:21Z	-0.001	-0.5	977
254	2022-06-03T05:38:21Z	-0.001	-0.5	976
255	2022-06-03T06:08:21Z	-0.001	-0.5	976
255	2022-06-03T06:38:21Z	-0.001	-0.5	976
255	2022-06-03T07:08:21Z	-0.001	-0.5	976
255	2022-06-03T07:38:21Z	-0.001	-0.5	976
255	2022-06-03T08:08:21Z	-0.001	-0.5	976
256	2022-06-03T08:38:20Z	-0.001	-0.5	976
257	2022-06-03T09:08:20Z	-0.001	-0.4	976
257	2022-06-03T09:38:20Z	-0.001	-0.4	976
257	2022-06-03T10:08:20Z	-0.001	-0.4	976
257	2022-06-03T10:38:20Z	-0.001	-0.4	976
257	2022-06-03T11:08:20Z	-0.001	-0.5	976
257	2022-06-03T11:38:20Z	-0.001	-0.5	976
258	2022-06-03T12:08:20Z	-0.001	-0.5	976
258	2022-06-03T12:38:20Z	-0.001	-0.5	975
258	2022-06-03T13:08:20Z	-0.001	-0.5	975
258	2022-06-03T13:38:20Z	-0.001	-0.5	975
258	2022-06-03T14:08:20Z	-0.001	-0.5	975
258	2022-06-03T14:38:20Z	-0.001	-0.5	975
259	2022-06-03T15:08:20Z	-0.001	-0.5	975
259	2022-06-03T15:38:20Z	-0.001	-0.5	974
259	2022-06-03T16:08:20Z	-0.001	-0.5	974
259	2022-06-03T16:38:20Z	-0.001	-0.5	974
259	2022-06-03T17:08:20Z	-0.001	-0.5	973
259	2022-06-03T17:38:20Z	-0.001	-0.5	973
260	2022-06-03T18:08:20Z	-0.001	-0.5	973
260	2022-06-03T18:38:20Z	-0.001	-0.5	973
260	2022-06-03T19:08:20Z	-0.001	-0.5	973
260	2022-06-03T19:38:20Z	-0.001	-0.5	972
260	2022-06-03T20:08:20Z	-0.001	-0.5	972
260	2022-06-03T20:38:20Z	-0.001	-0.5	972
261	2022-06-03T21:08:20Z	-0.001	-0.5	972
261	2022-06-03T21:38:20Z	-0.001	-0.5	971
261	2022-06-03T22:08:20Z	-0.001	-0.5	971
261	2022-06-03T22:38:20Z	-0.001	-0.5	971
261	2022-06-03T23:08:20Z	-0.001	-0.5	971
261	2022-06-03T23:38:20Z	-0.001	-0.5	971
262	2022-06-04T00:08:20Z	-0.001	-0.5	970
262	2022-06-04T00:38:20Z	-0.001	-0.5	970
262	2022-06-04T01:08:20Z	-0.001	-0.5	970
262	2022-06-04T01:38:20Z	-0.001	-0.5	969
262	2022-06-04T02:08:20Z	-0.001	-0.5	969
262	2022-06-04T02:38:20Z	-0.001	-0.5	969
263	2022-06-04T03:08:20Z	-0.001	-0.5	968
263	2022-06-04T03:38:20Z	-0.001	-0.5	968
263	2022-06-04T04:08:20Z	-0.001	-0.5	967
263	2022-06-04T04:38:20Z	-0.001	-0.5	967
263	2022-06-04T05:08:20Z	-0.001	-0.5	967
263	2022-06-04T05:38:20Z	-0.001	-0.5	966
264	2022-06-04T06:08:20Z	-0.001	-0.5	966
264	2022-06-04T06:38:20Z	-0.001	-0.5	966
264	2022-06-04T07:08:20Z	-0.001	-0.5	965
264	2022-06-04T07:38:20Z	-0.001	-0.5	965
264	2022-06-04T08:08:20Z	-0.001	-0.5	964
265	2022-06-04T08:38:24Z	-0.001	-0.5	964
266	2022-06-04T09:08:24Z	-0.001	-0.5	964
266	2022-06-04T09:38:24Z	-0.001	-0.5	964
266	2022-06-04T10:08:24Z	-0.001	-0.5	964
266	2022-06-04T10:38:24Z	-0.001	-0.5	963
266	2022-06-04T11:08:24Z	-0.001	-0.5	963
266	2022-06-04T11:38:24Z	-0.001	-0.5	963
267	2022-06-04T12:08:24Z	-0.001	-0.5	962
267	2022-06-04T12:38:24Z	-0.001	-0.5	962
267	2022-06-04T13:08:24Z	-0.001	-0.5	962
267	2022-06-04T13:38:24Z	-0.001	-0.5	962
267	2022-06-04T14:08:24Z	-0.001	-0.5	961
267	2022-06-04T14:38:24Z	-0.001	-0.5	961
268	2022-06-04T15:08:24Z	-0.001	-0.5	961
268	2022-06-04T15:38:24Z	-0.001	-0.5	961
268	2022-06-04T16:08:24Z	-0.001	-0.5	961
268	2022-06-04T16:38:24Z	-0.001	-0.5	960
268	2022-06-04T17:08:24Z	-0.001	-0.5	960
268	2022-06-04T17:38:24Z	-0.001	-0.5	960
269	2022-06-04T18:08:24Z	-0.001	-0.5	960
269	2022-06-04T18:38:24Z	-0.001	-0.5	960
269	2022-06-04T19:08:24Z	-0.001	-0.5	960
269	2022-06-04T19:38:24Z	-0.001	-0.5	961
269	2022-06-04T20:08:24Z	-0.001	-0.5	961
269	2022-06-04T20:38:24Z	-0.001	-0.5	961
270	2022-06-04T21:08:24Z	-0.001	-0.5	961
270	2022-06-04T21:38:24Z	-0.001	-0.5	961
270	2022-06-04T22:08:24Z	-0.001	-0.5	961
270	2022-06-04T22:38:24Z	-0.001	-0.5	961
270	2022-06-04T23:08:24Z	-0.001	-0.5	961
270	2022-06-04T23:38:24Z	-0.001	-0.5	961
271	2022-06-05T00:08:24Z	-0.001	-0.5	961
271	2022-06-05T00:38:24Z	-0.001	-0.5	961
271	2022-06-05T01:08:24Z	-0.001	-0.5	962
271	2022-06-05T01:38:24Z	-0.001	-0.5	962
271	2022-06-05T02:08:24Z	-0.001	-0.5	961
271	2022-06-05T02:38:24Z	-0.001	-0.5	962
272	2022-06-05T03:08:24Z	-0.001	-0.5	962
272	2022-06-05T03:38:24Z	-0.001	-0.4	962
272	2022-06-05T04:08:24Z	-0.001	-0.4	962
272	2022-06-05T04:38:24Z	-0.001	-0.4	962
272	2022-06-05T05:08:24Z	-0.001	-0.4	962
272	2022-06-05T05:38:24Z	-0.001	-0.4	962
273	2022-06-05T06:08:24Z	-0.001	-0.5	962
273	2022-06-05T06:38:24Z	-0.001	-0.5	962
273	2022-06-05T07:08:24Z	-0.001	-0.5	962
273	2022-06-05T07:38:24Z	-0.001	-0.4	962
273	2022-06-05T08:08:24Z	-0.001	-0.4	963
274	2022-06-05T08:38:27Z	-0.001	-0.4	963
275	2022-06-05T09:08:26Z	-0.001	-0.3	963
275	2022-06-05T09:38:27Z	-0.001	-0.3	963
275	2022-06-05T10:08:27Z	-0.001	-0.3	963
275	2022-06-05T10:38:27Z	-0.001	-0.3	963
275	2022-06-05T11:08:27Z	-0.001	-0.3	963
275	2022-06-05T11:38:27Z	-0.001	-0.3	963
276	2022-06-05T12:08:27Z	-0.001	-0.3	963
276	2022-06-05T12:38:27Z	-0.001	-0.3	963
276	2022-06-05T13:08:27Z	-0.001	-0.3	963
276	2022-06-05T13:38:27Z	-0.001	-0.4	963
276	2022-06-05T14:08:27Z	-0.001	-0.4	963
276	2022-06-05T14:38:27Z	-0.001	-0.4	963
277	2022-06-05T15:08:27Z	-0.001	-0.3	963
277	2022-06-05T15:38:26Z	-0.001	-0.3	963
277	2022-06-05T16:08:27Z	-0.001	-0.3	963
277	2022-06-05T16:38:26Z	-0.001	-0.4	963
277	2022-06-05T17:08:27Z	-0.001	-0.4	962
277	2022-06-05T17:38:27Z	-0.001	-0.4	962
278	2022-06-05T18:08:27Z	-0.001	-0.4	962
278	2022-06-05T18:38:27Z	-0.001	-0.4	962
278	2022-06-05T19:08:27Z	-0.001	-0.4	962
278	2022-06-05T19:38:26Z	-0.001	-0.4	962
278	2022-06-05T20:08:27Z	-0.001	-0.5	962
278	2022-06-05T20:38:27Z	-0.001	-0.5	962
279	2022-06-05T21:08:27Z	-0.001	-0.5	962
279	2022-06-05T21:38:27Z	-0.001	-0.5	962
279	2022-06-05T22:08:27Z	-0.001	-0.5	962
279	2022-06-05T22:38:27Z	-0.001	-0.5	962
279	2022-06-05T23:08:26Z	-0.001	-0.5	963
279	2022-06-05T23:38:27Z	-0.001	-0.5	963
280	2022-06-06T00:08:26Z	-0.001	-0.5	963
280	2022-06-06T00:38:27Z	-0.001	-0.5	963
280	2022-06-06T01:08:26Z	-0.001	-0.5	963
280	2022-06-06T01:38:27Z	-0.001	-0.5	963
280	2022-06-06T02:08:26Z	-0.001	-0.5	963
280	2022-06-06T02:38:27Z	-0.001	-0.5	963
281	2022-06-06T03:08:26Z	-0.001	-0.5	963
281	2022-06-06T03:38:27Z	-0.001	-0.5	963
281	2022-06-06T04:08:27Z	-0.001	-0.4	963
281	2022-06-06T04:38:27Z	-0.001	-0.4	963
281	2022-06-06T05:08:27Z	-0.001	-0.4	963
281	2022-06-06T05:38:27Z	-0.001	-0.4	963
282	2022-06-06T06:08:27Z	-0.001	-0.3	964
282	2022-06-06T06:38:26Z	-0.001	-0.3	964
282	2022-06-06T07:08:27Z	-0.001	-0.3	964
282	2022-06-06T07:38:26Z	-0.001	-0.2	964
282	2022-06-06T08:08:27Z	-0.001	-0.2	964
283	2022-06-06T08:38:26Z	-0.001	-0.2	964
284	2022-06-06T09:08:27Z	-0.001	-0.1	964
284	2022-06-06T09:38:26Z	-0.001	0.0	964.
284	2022-06-06T10:08:27Z	-0.001	0.0	964.
284	2022-06-06T10:38:26Z	-0.001	0.0	964.
284	2022-06-06T11:08:27Z	-0.001	0.0	964.
284	2022-06-06T11:38:27Z	-0.001	0.0	964.
285	2022-06-06T12:08:27Z	-0.001	0.0	965.
285	2022-06-06T12:38:26Z	-0.001	-0.1	964
285	2022-06-06T13:08:26Z	-0.001	0.0	965.
285	2022-06-06T13:38:26Z	-0.001	0.0	965.
285	2022-06-06T14:08:26Z	-0.001	0.0	965.
285	2022-06-06T14:38:27Z	-0.001	-0.1	965
286	2022-06-06T15:08:26Z	-0.001	-0.1	965
286	2022-06-06T15:38:27Z	-0.001	-0.1	965
286	2022-06-06T16:08:26Z	-0.001	-0.2	965
286	2022-06-06T16:38:27Z	-0.001	-0.2	965
286	2022-06-06T17:08:26Z	-0.001	-0.3	965
286	2022-06-06T17:38:27Z	-0.001	-0.3	965
287	2022-06-06T18:08:26Z	-0.001	-0.3	965
287	2022-06-06T18:38:27Z	-0.001	-0.3	965
287	2022-06-06T19:08:26Z	-0.001	-0.3	965
287	2022-06-06T19:38:26Z	-0.001	-0.3	965
287	2022-06-06T20:08:26Z	-0.001	-0.3	965
287	2022-06-06T20:38:27Z	-0.001	-0.4	965
288	2022-06-06T21:08:26Z	-0.001	-0.4	965
288	2022-06-06T21:38:26Z	-0.001	-0.4	965
288	2022-06-06T22:08:26Z	-0.001	-0.4	965
288	2022-06-06T22:38:26Z	-0.001	-0.4	965
288	2022-06-06T23:08:26Z	-0.001	-0.4	965
288	2022-06-06T23:38:26Z	-0.001	-0.4	965
289	2022-06-07T00:08:27Z	-0.001	-0.3	965
289	2022-06-07T00:38:26Z	-0.001	-0.4	964
289	2022-06-07T01:08:27Z	-0.001	-0.4	964
289	2022-06-07T01:38:26Z	-0.001	-0.3	964
289	2022-06-07T02:08:26Z	-0.001	-0.3	964
289	2022-06-07T02:38:26Z	-0.001	-0.3	964
290	2022-06-07T03:08:26Z	-0.001	-0.3	963
290	2022-06-07T03:38:26Z	-0.001	-0.2	963
290	2022-06-07T04:08:26Z	-0.001	-0.2	963
290	2022-06-07T04:38:26Z	-0.001	-0.1	963
290	2022-06-07T05:08:26Z	-0.001	-0.1	962
290	2022-06-07T05:38:27Z	-0.001	-0.1	962
291	2022-06-07T06:08:26Z	-0.001	0.0	962.
291	2022-06-07T06:38:26Z	-0.001	0.0	962.
291	2022-06-07T07:08:26Z	-0.001	0.1	962.
291	2022-06-07T07:38:26Z	-0.001	0.1	962.
291	2022-06-07T08:08:26Z	-0.001	0.1	962.
292	2022-06-07T08:38:29Z	-0.001	0.0	962.
293	2022-06-07T09:08:28Z	-0.001	0.0	962.
293	2022-06-07T09:38:28Z	-0.001	0.0	961.
293	2022-06-07T10:08:28Z	-0.001	0.1	961.
293	2022-06-07T10:38:28Z	-0.001	0.2	961.
293	2022-06-07T11:08:28Z	-0.001	0.3	961.
293	2022-06-07T11:38:28Z	-0.001	0.2	961.
294	2022-06-07T12:08:28Z	-0.001	0.3	961.
294	2022-06-07T12:38:28Z	-0.001	0.3	960.
294	2022-06-07T13:08:28Z	-0.001	0.3	960.
294	2022-06-07T13:38:28Z	-0.001	0.2	960.
294	2022-06-07T14:08:28Z	-0.001	0.2	960.
294	2022-06-07T14:38:28Z	-0.001	0.2	960.
295	2022-06-07T15:08:28Z	-0.001	0.4	960.
295	2022-06-07T15:38:28Z	-0.001	0.4	960.
295	2022-06-07T16:08:28Z	-0.001	0.3	959.
295	2022-06-07T16:38:28Z	-0.001	0.2	959.
295	2022-06-07T17:08:28Z	-0.001	0.1	959.
295	2022-06-07T17:38:28Z	-0.001	0.1	959.
296	2022-06-07T18:08:28Z	-0.001	0.0	959.
296	2022-06-07T18:38:28Z	-0.001	0.0	959.
296	2022-06-07T19:08:28Z	-0.001	0.0	959.
296	2022-06-07T19:38:28Z	-0.001	0.0	959.
296	2022-06-07T20:08:28Z	-0.001	0.0	959.
296	2022-06-07T20:38:28Z	-0.001	-0.1	959
297	2022-06-07T21:08:28Z	-0.001	-0.1	959
297	2022-06-07T21:38:28Z	-0.001	-0.2	959
297	2022-06-07T22:08:28Z	-0.001	-0.2	959
297	2022-06-07T22:38:28Z	-0.001	-0.3	959
297	2022-06-07T23:08:28Z	-0.001	-0.3	959
297	2022-06-07T23:38:28Z	-0.001	-0.4	959
298	2022-06-08T00:08:28Z	-0.001	-0.4	959
298	2022-06-08T00:38:28Z	-0.001	-0.5	959
298	2022-06-08T01:08:28Z	-0.001	-0.6	959
298	2022-06-08T01:38:28Z	-0.001	-0.5	958
298	2022-06-08T02:08:28Z	-0.001	-0.5	959
298	2022-06-08T02:38:28Z	-0.001	-0.3	959
299	2022-06-08T03:08:28Z	-0.001	-0.1	959
299	2022-06-08T03:38:28Z	-0.001	0.0	959.
299	2022-06-08T04:08:28Z	-0.001	0.3	959.
299	2022-06-08T04:38:28Z	-0.001	0.4	959.
299	2022-06-08T05:08:28Z	-0.001	0.5	958.
299	2022-06-08T05:38:28Z	-0.001	0.6	958.
300	2022-06-08T06:08:28Z	-0.001	0.7	959.
300	2022-06-08T06:38:28Z	-0.001	0.7	959.
300	2022-06-08T07:08:28Z	-0.001	0.6	959.
300	2022-06-08T07:38:28Z	-0.001	0.7	959.
300	2022-06-08T08:08:28Z	-0.001	0.9	959.
301	2022-06-08T08:38:29Z	-0.001	1.0	958.
302	2022-06-08T09:08:29Z	-0.001	1.0	959.
302	2022-06-08T09:38:29Z	-0.001	1.1	959.
302	2022-06-08T10:08:29Z	-0.001	1.0	958.
302	2022-06-08T10:38:29Z	-0.001	1.0	958.
302	2022-06-08T11:08:29Z	-0.001	1.0	958.
302	2022-06-08T11:38:29Z	-0.001	0.9	958.
303	2022-06-08T12:08:29Z	-0.001	0.8	958.
303	2022-06-08T12:38:29Z	-0.001	0.6	958.
303	2022-06-08T13:08:29Z	-0.001	0.4	958.
303	2022-06-08T13:38:29Z	-0.001	0.4	958.
303	2022-06-08T14:08:29Z	-0.001	0.3	958.
303	2022-06-08T14:38:29Z	-0.001	0.3	958.
304	2022-06-08T15:08:29Z	-0.001	0.3	958.
304	2022-06-08T15:38:29Z	-0.001	0.3	958.
304	2022-06-08T16:08:29Z	-0.001	0.3	958.
304	2022-06-08T16:38:29Z	-0.001	0.4	958.
304	2022-06-08T17:08:29Z	-0.001	0.5	958.
304	2022-06-08T17:38:29Z	-0.001	0.4	958.
305	2022-06-08T18:08:29Z	-0.001	0.5	958.
305	2022-06-08T18:38:29Z	-0.001	0.5	958.
305	2022-06-08T19:08:29Z	-0.001	0.6	958.
305	2022-06-08T19:38:29Z	-0.001	0.6	958.
305	2022-06-08T20:08:29Z	-0.001	0.4	958.
305	2022-06-08T20:38:29Z	-0.001	0.4	959.
306	2022-06-08T21:08:29Z	-0.001	0.2	959.
306	2022-06-08T21:38:29Z	-0.001	0.1	959.
306	2022-06-08T22:08:29Z	-0.001	0.0	959.
306	2022-06-08T22:38:29Z	-0.001	0.0	959.
306	2022-06-08T23:08:29Z	-0.001	0.0	959.
306	2022-06-08T23:38:29Z	-0.001	0.0	959.
307	2022-06-09T00:08:29Z	-0.001	0.0	960.
307	2022-06-09T00:38:29Z	-0.001	0.0	960.
307	2022-06-09T01:08:29Z	-0.001	0.0	960.
307	2022-06-09T01:38:29Z	-0.001	0.0	960.
307	2022-06-09T02:08:29Z	-0.001	0.1	960.
307	2022-06-09T02:38:29Z	-0.001	0.2	960.
308	2022-06-09T03:08:29Z	-0.001	0.3	960.
308	2022-06-09T03:38:29Z	-0.001	0.5	960.
308	2022-06-09T04:08:29Z	-0.001	0.4	960.
308	2022-06-09T04:38:29Z	-0.001	0.3	960.
308	2022-06-09T05:08:29Z	-0.001	0.3	960.
308	2022-06-09T05:38:29Z	-0.001	0.4	960.
309	2022-06-09T06:08:29Z	-0.001	0.8	960.
309	2022-06-09T06:38:29Z	-0.001	1.0	960.
309	2022-06-09T07:08:29Z	-0.001	1.1	960.
309	2022-06-09T07:38:29Z	-0.001	1.2	960.
309	2022-06-09T08:08:29Z	-0.001	1.1	960.
310	2022-06-09T08:38:31Z	-0.001	1.5	960.
311	2022-06-09T09:08:31Z	-0.001	1.5	960.
311	2022-06-09T09:38:31Z	-0.001	1.7	960.
311	2022-06-09T10:08:31Z	-0.001	2.2	960.
311	2022-06-09T10:38:31Z	-0.001	2.7	960.
311	2022-06-09T11:08:31Z	-0.001	2.8	960.
311	2022-06-09T11:38:31Z	-0.001	2.7	960.
312	2022-06-09T12:08:31Z	-0.001	2.6	961.
312	2022-06-09T12:38:31Z	-0.001	2.3	961.
312	2022-06-09T13:08:31Z	-0.001	2.1	961.
312	2022-06-09T13:38:31Z	-0.001	2.0	961.
312	2022-06-09T14:08:31Z	-0.001	1.8	961.
312	2022-06-09T14:38:31Z	-0.001	1.8	961.
313	2022-06-09T15:08:31Z	-0.001	1.8	961.
313	2022-06-09T15:38:31Z	-0.001	1.6	961.
313	2022-06-09T16:08:31Z	-0.001	1.1	961.
313	2022-06-09T16:38:31Z	-0.001	0.8	961.
313	2022-06-09T17:08:31Z	-0.001	0.6	961.
313	2022-06-09T17:38:31Z	-0.001	0.6	961.
314	2022-06-09T18:08:31Z	-0.001	0.6	961.
314	2022-06-09T18:38:31Z	-0.001	0.6	961.
314	2022-06-09T19:08:31Z	-0.001	0.6	961.
314	2022-06-09T19:38:31Z	-0.001	0.5	961.
314	2022-06-09T20:08:31Z	-0.001	0.5	961.
314	2022-06-09T20:38:31Z	-0.001	0.4	961.
315	2022-06-09T21:08:31Z	-0.001	0.3	961.
315	2022-06-09T21:38:31Z	-0.001	0.2	962.
315	2022-06-09T22:08:31Z	-0.001	0.1	962.
315	2022-06-09T22:38:31Z	-0.001	0.0	962.
315	2022-06-09T23:08:31Z	-0.001	0.0	962.
315	2022-06-09T23:38:31Z	-0.001	0.0	962.
316	2022-06-10T00:08:31Z	-0.001	0.0	962.
316	2022-06-10T00:38:31Z	-0.001	0.0	962.
316	2022-06-10T01:08:31Z	-0.001	0.1	962.
316	2022-06-10T01:38:31Z	-0.001	0.2	962.
316	2022-06-10T02:08:31Z	-0.001	0.2	962.
316	2022-06-10T02:38:31Z	-0.001	0.2	962.
317	2022-06-10T03:08:31Z	-0.001	0.2	962.
317	2022-06-10T03:38:31Z	-0.001	0.2	962.
317	2022-06-10T04:08:31Z	-0.001	0.3	962.
317	2022-06-10T04:38:31Z	-0.001	0.4	962.
317	2022-06-10T05:08:31Z	-0.001	0.5	962.
317	2022-06-10T05:38:31Z	-0.001	0.6	962.
318	2022-06-10T06:08:31Z	-0.001	0.7	963.
318	2022-06-10T06:38:31Z	-0.001	0.8	963.
318	2022-06-10T07:08:31Z	-0.001	0.9	963.
318	2022-06-10T07:38:31Z	-0.001	1.2	963.
318	2022-06-10T08:08:31Z	-0.001	1.6	963.
319	2022-06-10T08:38:32Z	-0.001	1.9	963.
320	2022-06-10T09:08:32Z	-0.001	2.5	963.
320	2022-06-10T09:38:32Z	-0.001	2.5	963.
320	2022-06-10T10:08:32Z	-0.001	2.7	963.
320	2022-06-10T10:38:32Z	-0.001	2.7	963.
320	2022-06-10T11:08:32Z	-0.001	2.7	964.
320	2022-06-10T11:38:32Z	-0.001	2.6	964.
321	2022-06-10T12:08:32Z	-0.001	2.0	964.
321	2022-06-10T12:38:32Z	-0.001	1.5	964.
321	2022-06-10T13:08:32Z	-0.001	1.5	964.
321	2022-06-10T13:38:32Z	-0.001	1.6	964.
321	2022-06-10T14:08:32Z	-0.001	1.3	964.
321	2022-06-10T14:38:32Z	-0.001	1.1	965.
