Date Time	Temperature (*F) c:1	Temperature (*C) c:1	High-Res Temp (*F) c:1 2	High-Res Temp (*C) c:1 2	Temperature (*F) c:3	Temperature (*C) c:3	High-Res Temp (*F) c:3 4	High-Res Temp (*C) c:3 4
09/30/21 12:00:00.0	35.66	2.03	35.51	1.95	35.66	2.03	35.56	1.98
09/30/21 13:00:00.0	35.66	2.03	35.71	2.06	36.43	2.46	36.09	2.27
09/30/21 14:00:00.0	35.66	2.03	35.32	1.84	35.66	2.03	35.61	2.01
09/30/21 15:00:00.0	34.88	1.6	34.83	1.57	34.88	1.6	35.03	1.68
09/30/21 16:00:00.0	34.1	1.17	34	1.11	34.88	1.6	34.69	1.49
09/30/21 17:00:00.0	34.1	1.17	33.8	1	34.1	1.17	34.34	1.3
09/30/21 18:00:00.0	33.31	0.73	33.36	0.75	34.1	1.17	34.39	1.33
09/30/21 19:00:00.0	34.88	1.6	34.54	1.41	35.66	2.03	35.95	2.19
09/30/21 20:00:00.0	33.31	0.73	33.01	0.56	34.1	1.17	33.9	1.06
09/30/21 21:00:00.0	33.31	0.73	33.06	0.59	34.1	1.17	34	1.11
09/30/21 22:00:00.0	32.52	0.29	32.56	0.31	34.1	1.17	34	1.11
09/30/21 23:00:00.0	30.1	-1.06	30.2	-1	30.1	-1.06	30.45	-0.86
10/01/21 00:00:00.0	30.91	-0.61	30.86	-0.64	30.91	-0.61	31.26	-0.41
10/01/21 01:00:00.0	30.1	-1.06	30.09	-1.06	30.1	-1.06	30.5	-0.83
10/01/21 02:00:00.0	29.28	-1.51	29.68	-1.29	30.1	-1.06	29.89	-1.17
10/01/21 03:00:00.0	29.28	-1.51	29.33	-1.49	30.1	-1.06	30.09	-1.06
10/01/21 04:00:00.0	28.45	-1.97	28.29	-2.06	28.45	-1.97	28.34	-2.03
10/01/21 05:00:00.0	28.45	-1.97	28.14	-2.15	28.45	-1.97	28.29	-2.06
10/01/21 06:00:00.0	26.77	-2.9	27.14	-2.7	27.62	-2.44	27.4	-2.55
10/01/21 07:00:00.0	27.62	-2.44	27.67	-2.41	28.45	-1.97	28.08	-2.18
10/01/21 08:00:00.0	30.1	-1.06	30.14	-1.03	30.1	-1.06	29.84	-1.2
10/01/21 09:00:00.0	31.72	-0.16	31.81	-0.1	31.72	-0.16	32.06	0.04
10/01/21 10:00:00.0	33.31	0.73	33.21	0.67	33.31	0.73	33.56	0.86
10/01/21 11:00:00.0	34.88	1.6	34.93	1.63	35.66	2.03	35.85	2.14
10/01/21 12:00:00.0	33.31	0.73	33.51	0.84	33.31	0.73	33.51	0.84
10/01/21 13:00:00.0	34.1	1.17	34.44	1.36	34.88	1.6	34.83	1.57
10/01/21 14:00:00.0	34.88	1.6	34.73	1.52	34.88	1.6	35.03	1.68
10/01/21 15:00:00.0	34.1	1.17	34.15	1.19	34.1	1.17	34	1.11
10/01/21 16:00:00.0	34.1	1.17	34.2	1.22	34.1	1.17	34.44	1.36
10/01/21 17:00:00.0	34.1	1.17	34.44	1.36	34.88	1.6	34.83	1.57
10/01/21 18:00:00.0	33.31	0.73	33.46	0.81	33.31	0.73	33.65	0.92
10/01/21 19:00:00.0	34.1	1.17	33.85	1.03	34.88	1.6	34.59	1.44
10/01/21 20:00:00.0	34.1	1.17	34.39	1.33	34.88	1.6	35.08	1.71
10/01/21 21:00:00.0	34.1	1.17	34.34	1.3	34.88	1.6	35.12	1.74
10/01/21 22:00:00.0	34.88	1.6	34.64	1.46	35.66	2.03	35.32	1.84
10/01/21 23:00:00.0	34.1	1.17	34.49	1.38	34.1	1.17	34.49	1.38
10/02/21 00:00:00.0	34.88	1.6	34.78	1.55	35.66	2.03	35.42	1.9
10/02/21 01:00:00.0	34.88	1.6	34.69	1.49	34.88	1.6	34.78	1.55
10/02/21 02:00:00.0	34.1	1.17	34.15	1.19	34.88	1.6	34.54	1.41
10/02/21 03:00:00.0	34.1	1.17	34.29	1.27	34.88	1.6	34.69	1.49
10/02/21 04:00:00.0	34.1	1.17	33.95	1.08	34.1	1.17	34.29	1.27
10/02/21 05:00:00.0	34.1	1.17	34.34	1.3	34.88	1.6	35.03	1.68
10/02/21 06:00:00.0	34.1	1.17	33.85	1.03	34.1	1.17	34.05	1.14
10/02/21 07:00:00.0	34.1	1.17	34.2	1.22	34.88	1.6	34.98	1.65
10/02/21 08:00:00.0	34.1	1.17	34.15	1.19	34.88	1.6	34.98	1.65
10/02/21 09:00:00.0	34.1	1.17	34.05	1.14	34.88	1.6	34.59	1.44
10/02/21 10:00:00.0	34.1	1.17	34.15	1.19	34.88	1.6	34.54	1.41
10/02/21 11:00:00.0	33.31	0.73	33.56	0.86	34.88	1.6	34.54	1.41
10/02/21 12:00:00.0	32.52	0.29	32.81	0.45	33.31	0.73	33.26	0.7
10/02/21 13:00:00.0	34.1	1.17	34.05	1.14	35.66	2.03	35.46	1.92
10/02/21 14:00:00.0	34.88	1.6	34.59	1.44	35.66	2.03	36.05	2.25
10/02/21 15:00:00.0	34.88	1.6	34.78	1.55	35.66	2.03	36	2.22
10/02/21 16:00:00.0	32.52	0.29	32.46	0.26	33.31	0.73	33.01	0.56
10/02/21 17:00:00.0	31.72	-0.16	32.11	0.06	33.31	0.73	33.31	0.73
10/02/21 18:00:00.0	32.52	0.29	32.81	0.45	34.1	1.17	33.8	1
10/02/21 19:00:00.0	33.31	0.73	33.51	0.84	34.1	1.17	34	1.11
10/02/21 20:00:00.0	32.52	0.29	32.36	0.2	33.31	0.73	33.06	0.59
10/02/21 21:00:00.0	34.1	1.17	34.1	1.17	34.88	1.6	34.98	1.65
10/02/21 22:00:00.0	34.88	1.6	34.64	1.46	35.66	2.03	35.56	1.98
10/02/21 23:00:00.0	34.88	1.6	34.64	1.46	35.66	2.03	35.37	1.87
10/03/21 00:00:00.0	34.88	1.6	34.59	1.44	35.66	2.03	35.66	2.03
10/03/21 01:00:00.0	34.1	1.17	34.34	1.3	34.88	1.6	34.59	1.44
10/03/21 02:00:00.0	34.1	1.17	34.15	1.19	34.1	1.17	34.39	1.33
10/03/21 03:00:00.0	34.1	1.17	34.15	1.19	34.88	1.6	34.69	1.49
10/03/21 04:00:00.0	34.1	1.17	34.44	1.36	34.88	1.6	34.98	1.65
10/03/21 05:00:00.0	34.1	1.17	33.85	1.03	34.1	1.17	34.24	1.25
10/03/21 06:00:00.0	34.1	1.17	34.05	1.14	34.1	1.17	34.15	1.19
10/03/21 07:00:00.0	34.1	1.17	34.44	1.36	34.88	1.6	34.98	1.65
10/03/21 08:00:00.0	34.1	1.17	34.34	1.3	34.88	1.6	34.93	1.63
10/03/21 09:00:00.0	34.88	1.6	34.78	1.55	34.88	1.6	34.78	1.55
10/03/21 10:00:00.0	34.1	1.17	34.2	1.22	34.88	1.6	34.64	1.46
10/03/21 11:00:00.0	34.88	1.6	34.83	1.57	34.88	1.6	35.08	1.71
10/03/21 12:00:00.0	34.1	1.17	34.05	1.14	34.1	1.17	34.05	1.14
10/03/21 13:00:00.0	34.88	1.6	34.93	1.63	34.88	1.6	34.93	1.63
10/03/21 14:00:00.0	34.88	1.6	35.12	1.74	35.66	2.03	35.66	2.03
10/03/21 15:00:00.0	34.88	1.6	35.27	1.82	35.66	2.03	35.76	2.09
10/03/21 16:00:00.0	35.66	2.03	35.46	1.92	35.66	2.03	35.85	2.14
10/03/21 17:00:00.0	35.66	2.03	35.61	2.01	36.43	2.46	36.19	2.33
10/03/21 18:00:00.0	35.66	2.03	35.51	1.95	36.43	2.46	36.14	2.3
10/03/21 19:00:00.0	35.66	2.03	35.46	1.92	36.43	2.46	36.14	2.3
10/03/21 20:00:00.0	35.66	2.03	35.32	1.84	35.66	2.03	35.95	2.19
10/03/21 21:00:00.0	34.88	1.6	34.54	1.41	34.88	1.6	34.88	1.6
10/03/21 22:00:00.0	35.66	2.03	35.37	1.87	36.43	2.46	36.09	2.27
10/03/21 23:00:00.0	35.66	2.03	35.32	1.84	35.66	2.03	35.76	2.09
10/04/21 00:00:00.0	35.66	2.03	35.61	2.01	36.43	2.46	36.14	2.3
10/04/21 01:00:00.0	34.88	1.6	35.22	1.79	35.66	2.03	35.66	2.03
10/04/21 02:00:00.0	36.43	2.46	36.48	2.49	37.2	2.89	37.25	2.91
10/04/21 03:00:00.0	34.88	1.6	34.83	1.57	35.66	2.03	35.95	2.19
10/04/21 04:00:00.0	34.88	1.6	35.03	1.68	35.66	2.03	35.37	1.87
10/04/21 05:00:00.0	34.88	1.6	34.98	1.65	35.66	2.03	35.46	1.92
10/04/21 06:00:00.0	34.88	1.6	35.03	1.68	35.66	2.03	35.9	2.17
10/04/21 07:00:00.0	36.43	2.46	36.38	2.43	37.2	2.89	37.25	2.91
10/04/21 08:00:00.0	36.43	2.46	36.72	2.62	37.2	2.89	37.25	2.91
10/04/21 09:00:00.0	36.43	2.46	36.58	2.54	37.2	2.89	37.39	2.99
10/04/21 10:00:00.0	35.66	2.03	35.32	1.84	35.66	2.03	35.95	2.19
10/04/21 11:00:00.0	35.66	2.03	35.61	2.01	36.43	2.46	36.48	2.49
10/04/21 12:00:00.0	35.66	2.03	35.37	1.87	35.66	2.03	35.95	2.19
10/04/21 13:00:00.0	35.66	2.03	35.71	2.06	36.43	2.46	36.38	2.43
10/04/21 14:00:00.0	36.43	2.46	36.14	2.3	36.43	2.46	36.77	2.65
10/04/21 15:00:00.0	35.66	2.03	35.8	2.11	35.66	2.03	36	2.22
10/04/21 16:00:00.0	34.88	1.6	35.12	1.74	35.66	2.03	35.66	2.03
10/04/21 17:00:00.0	35.66	2.03	36.05	2.25	37.2	2.89	36.86	2.7
10/04/21 18:00:00.0	35.66	2.03	35.85	2.14	36.43	2.46	36.33	2.41
10/04/21 19:00:00.0	35.66	2.03	35.46	1.92	36.43	2.46	36.24	2.35
10/04/21 20:00:00.0	36.43	2.46	36.53	2.52	37.97	3.31	37.63	3.13
10/04/21 21:00:00.0	38.72	3.74	38.53	3.63	39.48	4.15	39.19	4
10/04/21 22:00:00.0	38.72	3.74	38.58	3.65	39.48	4.15	39.24	4.02
10/04/21 23:00:00.0	38.72	3.74	38.63	3.68	39.48	4.15	39.29	4.05
10/05/21 00:00:00.0	36.43	2.46	36.62	2.57	36.43	2.46	36.67	2.6
10/05/21 01:00:00.0	37.97	3.31	37.87	3.26	38.72	3.74	38.48	3.6
10/05/21 02:00:00.0	37.97	3.31	37.96	3.31	38.72	3.74	38.72	3.73
10/05/21 03:00:00.0	37.2	2.89	36.86	2.7	37.2	2.89	37.06	2.81
10/05/21 04:00:00.0	35.66	2.03	35.95	2.19	36.43	2.46	36.24	2.35
10/05/21 05:00:00.0	35.66	2.03	35.37	1.87	35.66	2.03	35.71	2.06
10/05/21 06:00:00.0	34.88	1.6	34.69	1.49	34.88	1.6	34.88	1.6
10/05/21 07:00:00.0	34.88	1.6	34.78	1.55	34.88	1.6	35.03	1.68
10/05/21 08:00:00.0	33.31	0.73	33.6	0.89	33.31	0.73	33.56	0.86
10/05/21 09:00:00.0	33.31	0.73	33.36	0.75	34.1	1.17	33.75	0.97
10/05/21 10:00:00.0	34.1	1.17	34.2	1.22	34.88	1.6	34.93	1.63
10/05/21 11:00:00.0	35.66	2.03	35.42	1.9	35.66	2.03	35.37	1.87
10/05/21 12:00:00.0	35.66	2.03	35.9	2.17	36.43	2.46	36.53	2.52
10/05/21 13:00:00.0	35.66	2.03	35.76	2.09	35.66	2.03	35.85	2.14
10/05/21 14:00:00.0	35.66	2.03	35.61	2.01	35.66	2.03	35.9	2.17
10/05/21 15:00:00.0	35.66	2.03	35.95	2.19	36.43	2.46	36.24	2.35
10/05/21 16:00:00.0	34.88	1.6	34.54	1.41	34.88	1.6	34.59	1.44
10/05/21 17:00:00.0	34.1	1.17	34.34	1.3	34.88	1.6	34.73	1.52
10/05/21 18:00:00.0	36.43	2.46	36.48	2.49	37.2	2.89	36.91	2.73
10/05/21 19:00:00.0	36.43	2.46	36.33	2.41	37.2	2.89	36.96	2.76
10/05/21 20:00:00.0	34.88	1.6	34.98	1.65	35.66	2.03	35.66	2.03
10/05/21 21:00:00.0	33.31	0.73	33.7	0.95	34.1	1.17	34.2	1.22
10/05/21 22:00:00.0	31.72	-0.16	32.06	0.04	32.52	0.29	32.36	0.2
10/05/21 23:00:00.0	32.52	0.29	32.86	0.48	33.31	0.73	33.16	0.64
10/06/21 00:00:00.0	31.72	-0.16	32.01	0.01	32.52	0.29	32.16	0.09
10/06/21 01:00:00.0	31.72	-0.16	31.76	-0.13	31.72	-0.16	31.81	-0.1
10/06/21 02:00:00.0	31.72	-0.16	31.71	-0.16	31.72	-0.16	31.96	-0.02
10/06/21 03:00:00.0	32.52	0.29	32.26	0.15	33.31	0.73	33.01	0.56
10/06/21 04:00:00.0	33.31	0.73	33.26	0.7	34.1	1.17	34.05	1.14
10/06/21 05:00:00.0	32.52	0.29	32.66	0.37	33.31	0.73	33.16	0.64
10/06/21 06:00:00.0	31.72	-0.16	31.86	-0.08	32.52	0.29	32.36	0.2
10/06/21 07:00:00.0	33.31	0.73	33.01	0.56	32.52	0.29	32.91	0.51
10/06/21 08:00:00.0	31.72	-0.16	32.01	0.01	32.52	0.29	32.31	0.17
10/06/21 09:00:00.0	31.72	-0.16	31.46	-0.3	31.72	-0.16	31.81	-0.1
10/06/21 10:00:00.0	31.72	-0.16	31.36	-0.35	31.72	-0.16	31.56	-0.24
10/06/21 11:00:00.0	31.72	-0.16	31.41	-0.33	31.72	-0.16	31.36	-0.35
10/06/21 12:00:00.0	30.91	-0.61	30.96	-0.58	30.91	-0.61	30.86	-0.64
10/06/21 13:00:00.0	30.91	-0.61	30.65	-0.75	30.91	-0.61	30.65	-0.75
10/06/21 14:00:00.0	30.91	-0.61	30.91	-0.61	30.91	-0.61	30.7	-0.72
10/06/21 15:00:00.0	30.91	-0.61	31.21	-0.44	30.91	-0.61	30.55	-0.8
10/06/21 16:00:00.0	31.72	-0.16	31.51	-0.27	30.91	-0.61	30.86	-0.64
10/06/21 17:00:00.0	31.72	-0.16	31.81	-0.1	31.72	-0.16	31.91	-0.05
10/06/21 18:00:00.0	30.91	-0.61	31.16	-0.47	30.91	-0.61	31.26	-0.41
10/06/21 19:00:00.0	30.1	-1.06	30.35	-0.92	30.1	-1.06	30.45	-0.86
10/06/21 20:00:00.0	30.1	-1.06	29.74	-1.26	30.1	-1.06	29.89	-1.17
10/06/21 21:00:00.0	29.28	-1.51	29.68	-1.29	30.1	-1.06	29.89	-1.17
10/06/21 22:00:00.0	28.45	-1.97	28.81	-1.77	29.28	-1.51	28.96	-1.69
10/06/21 23:00:00.0	28.45	-1.97	28.81	-1.77	28.45	-1.97	28.86	-1.74
10/07/21 00:00:00.0	28.45	-1.97	28.6	-1.89	28.45	-1.97	28.71	-1.83
10/07/21 01:00:00.0	28.45	-1.97	28.71	-1.83	28.45	-1.97	28.76	-1.8
10/07/21 02:00:00.0	29.28	-1.51	28.91	-1.71	29.28	-1.51	29.07	-1.63
10/07/21 03:00:00.0	28.45	-1.97	28.29	-2.06	28.45	-1.97	28.34	-2.03
10/07/21 04:00:00.0	28.45	-1.97	28.76	-1.8	28.45	-1.97	28.86	-1.74
10/07/21 05:00:00.0	27.62	-2.44	27.77	-2.35	27.62	-2.44	27.98	-2.23
10/07/21 06:00:00.0	26.77	-2.9	27.14	-2.7	26.77	-2.9	27.09	-2.73
10/07/21 07:00:00.0	26.77	-2.9	26.51	-3.05	26.77	-2.9	26.51	-3.05
10/07/21 08:00:00.0	25.93	-3.37	26.29	-3.17	26.77	-2.9	26.45	-3.08
10/07/21 09:00:00.0	25.93	-3.37	25.6	-3.55	25.93	-3.37	25.76	-3.47
10/07/21 10:00:00.0	25.07	-3.85	25.49	-3.61	25.93	-3.37	25.65	-3.53
10/07/21 11:00:00.0	25.07	-3.85	25.28	-3.73	25.07	-3.85	25.23	-3.76
10/07/21 12:00:00.0	25.07	-3.85	25.06	-3.85	25.07	-3.85	25.23	-3.76
10/07/21 13:00:00.0	25.07	-3.85	24.69	-4.06	25.07	-3.85	24.69	-4.06
10/07/21 14:00:00.0	24.2	-4.33	24.36	-4.24	24.2	-4.33	24.42	-4.21
10/07/21 15:00:00.0	24.2	-4.33	24.31	-4.27	24.2	-4.33	24.47	-4.18
10/07/21 16:00:00.0	23.33	-4.82	23.76	-4.58	23.33	-4.82	23.76	-4.58
10/07/21 17:00:00.0	23.33	-4.82	23.16	-4.91	23.33	-4.82	23.43	-4.76
10/07/21 18:00:00.0	22.44	-5.31	22.22	-5.44	23.33	-4.82	23.21	-4.88
10/07/21 19:00:00.0	17.86	-7.85	18.16	-7.69	18.8	-7.33	18.51	-7.5
10/07/21 20:00:00.0	18.8	-7.33	18.92	-7.27	18.8	-7.33	19.15	-7.14
10/07/21 21:00:00.0	19.73	-6.82	19.67	-6.85	19.73	-6.82	20.13	-6.6
10/07/21 22:00:00.0	21.55	-5.81	21.15	-6.03	21.55	-5.81	21.88	-5.62
10/07/21 23:00:00.0	20.64	-6.31	20.7	-6.28	21.55	-5.81	21.38	-5.9
10/08/21 00:00:00.0	20.64	-6.31	20.53	-6.37	20.64	-6.31	21.04	-6.09
10/08/21 01:00:00.0	20.64	-6.31	20.41	-6.44	20.64	-6.31	20.92	-6.15
10/08/21 02:00:00.0	18.8	-7.33	18.74	-7.37	18.8	-7.33	18.86	-7.3
10/08/21 03:00:00.0	20.64	-6.31	20.3	-6.5	20.64	-6.31	21.04	-6.09
10/08/21 04:00:00.0	19.73	-6.82	19.44	-6.98	19.73	-6.82	20.18	-6.56
10/08/21 05:00:00.0	17.86	-7.85	17.68	-7.95	17.86	-7.85	17.86	-7.85
10/08/21 06:00:00.0	18.8	-7.33	18.8	-7.33	18.8	-7.33	19.03	-7.2
10/08/21 07:00:00.0	19.73	-6.82	19.84	-6.76	20.64	-6.31	21.04	-6.09
10/08/21 08:00:00.0	15.95	-8.91	16.37	-8.68	16.92	-8.38	16.97	-8.35
10/08/21 09:00:00.0	14.98	-9.46	14.61	-9.66	14.98	-9.46	14.73	-9.6
10/08/21 10:00:00.0	15.95	-8.91	16.07	-8.85	16.92	-8.38	16.85	-8.42
10/08/21 11:00:00.0	14.98	-9.46	14.91	-9.49	15.95	-8.91	15.65	-9.09
10/08/21 12:00:00.0	15.95	-8.91	16.13	-8.82	16.92	-8.38	16.61	-8.55
10/08/21 13:00:00.0	13.99	-10.01	14.36	-9.8	14.98	-9.46	14.91	-9.49
10/08/21 14:00:00.0	13.99	-10.01	14.36	-9.8	14.98	-9.46	15.16	-9.36
10/08/21 15:00:00.0	12.99	-10.56	13.36	-10.36	13.99	-10.01	13.8	-10.11
10/08/21 16:00:00.0	13.99	-10.01	13.99	-10.01	13.99	-10.01	13.55	-10.25
10/08/21 17:00:00.0	12.99	-10.56	13.11	-10.5	13.99	-10.01	13.67	-10.18
10/08/21 18:00:00.0	13.99	-10.01	13.74	-10.15	13.99	-10.01	13.55	-10.25
10/08/21 19:00:00.0	12.99	-10.56	13.3	-10.39	12.99	-10.56	13.11	-10.5
10/08/21 20:00:00.0	13.99	-10.01	14.05	-9.97	14.98	-9.46	15.16	-9.36
10/08/21 21:00:00.0	13.99	-10.01	13.61	-10.22	13.99	-10.01	14.23	-9.87
10/08/21 22:00:00.0	14.98	-9.46	15.1	-9.39	15.95	-8.91	16.19	-8.78
10/08/21 23:00:00.0	12.99	-10.56	13.3	-10.39	12.99	-10.56	13.17	-10.46
10/09/21 00:00:00.0	13.99	-10.01	14.3	-9.84	13.99	-10.01	13.92	-10.04
10/09/21 01:00:00.0	14.98	-9.46	14.54	-9.7	14.98	-9.46	15.28	-9.29
10/09/21 02:00:00.0	14.98	-9.46	14.61	-9.66	15.95	-8.91	16.01	-8.88
10/09/21 03:00:00.0	13.99	-10.01	14.42	-9.77	13.99	-10.01	14.48	-9.73
10/09/21 04:00:00.0	14.98	-9.46	15.16	-9.36	15.95	-8.91	16.31	-8.72
10/09/21 05:00:00.0	13.99	-10.01	14.48	-9.73	14.98	-9.46	15.28	-9.29
10/09/21 06:00:00.0	13.99	-10.01	13.61	-10.22	13.99	-10.01	13.8	-10.11
10/09/21 07:00:00.0	13.99	-10.01	14.05	-9.97	14.98	-9.46	14.91	-9.49
10/09/21 08:00:00.0	13.99	-10.01	13.99	-10.01	14.98	-9.46	15.04	-9.42
10/09/21 09:00:00.0	14.98	-9.46	14.61	-9.66	15.95	-8.91	15.59	-9.12
10/09/21 10:00:00.0	14.98	-9.46	14.67	-9.63	14.98	-9.46	15.34	-9.25
10/09/21 11:00:00.0	13.99	-10.01	14.11	-9.94	14.98	-9.46	15.28	-9.29
10/09/21 12:00:00.0	13.99	-10.01	14.42	-9.77	14.98	-9.46	15.22	-9.32
10/09/21 13:00:00.0	13.99	-10.01	14.05	-9.97	14.98	-9.46	14.67	-9.63
10/09/21 14:00:00.0	14.98	-9.46	15.04	-9.42	15.95	-8.91	15.89	-8.95
10/09/21 15:00:00.0	13.99	-10.01	14.3	-9.84	13.99	-10.01	14.23	-9.87
10/09/21 16:00:00.0	16.92	-8.38	16.49	-8.62	17.86	-7.85	17.45	-8.08
10/09/21 17:00:00.0	12.99	-10.56	13.49	-10.29	12.99	-10.56	12.79	-10.67
10/09/21 18:00:00.0	14.98	-9.46	15.28	-9.29	15.95	-8.91	16.19	-8.78
10/09/21 19:00:00.0	13.99	-10.01	14.23	-9.87	12.99	-10.56	13.23	-10.43
10/09/21 20:00:00.0	11.97	-11.13	12.47	-10.85	11.97	-11.13	12.41	-10.88
10/09/21 21:00:00.0	11.97	-11.13	11.51	-11.38	10.93	-11.7	10.93	-11.71
10/09/21 22:00:00.0	13.99	-10.01	13.92	-10.04	13.99	-10.01	14.42	-9.77
10/09/21 23:00:00.0	14.98	-9.46	14.61	-9.66	14.98	-9.46	15.22	-9.32
10/10/21 00:00:00.0	12.99	-10.56	13.23	-10.43	12.99	-10.56	13.3	-10.39
10/10/21 01:00:00.0	12.99	-10.56	13.3	-10.39	13.99	-10.01	14.42	-9.77
10/10/21 02:00:00.0	13.99	-10.01	14.17	-9.9	13.99	-10.01	14.36	-9.8
10/10/21 03:00:00.0	15.95	-8.91	15.71	-9.05	15.95	-8.91	16.01	-8.88
10/10/21 04:00:00.0	15.95	-8.91	16.43	-8.65	17.86	-7.85	17.68	-7.95
10/10/21 05:00:00.0	15.95	-8.91	16.31	-8.72	17.86	-7.85	17.51	-8.05
10/10/21 06:00:00.0	14.98	-9.46	15.34	-9.25	15.95	-8.91	16.31	-8.72
10/10/21 07:00:00.0	13.99	-10.01	14.42	-9.77	15.95	-8.91	15.89	-8.95
10/10/21 08:00:00.0	14.98	-9.46	14.73	-9.6	14.98	-9.46	14.79	-9.56
10/10/21 09:00:00.0	15.95	-8.91	16.01	-8.88	16.92	-8.38	17.15	-8.25
10/10/21 10:00:00.0	15.95	-8.91	15.83	-8.98	16.92	-8.38	16.85	-8.42
10/10/21 11:00:00.0	13.99	-10.01	13.55	-10.25	13.99	-10.01	13.74	-10.15
10/10/21 12:00:00.0	15.95	-8.91	15.59	-9.12	15.95	-8.91	16.19	-8.78
10/10/21 13:00:00.0	15.95	-8.91	15.95	-8.92	16.92	-8.38	16.85	-8.42
10/10/21 14:00:00.0	17.86	-7.85	17.86	-7.85	18.8	-7.33	18.8	-7.33
10/10/21 15:00:00.0	16.92	-8.38	16.73	-8.48	16.92	-8.38	16.85	-8.42
10/10/21 16:00:00.0	15.95	-8.91	16.31	-8.72	16.92	-8.38	17.21	-8.22
10/10/21 17:00:00.0	15.95	-8.91	16.43	-8.65	17.86	-7.85	17.68	-7.95
10/10/21 18:00:00.0	16.92	-8.38	16.61	-8.55	17.86	-7.85	18.33	-7.59
10/10/21 19:00:00.0	14.98	-9.46	15.4	-9.22	15.95	-8.91	16.07	-8.85
10/10/21 20:00:00.0	14.98	-9.46	15.22	-9.32	15.95	-8.91	15.71	-9.05
10/10/21 21:00:00.0	15.95	-8.91	16.01	-8.88	16.92	-8.38	17.15	-8.25
10/10/21 22:00:00.0	14.98	-9.46	14.85	-9.53	14.98	-9.46	15.4	-9.22
10/10/21 23:00:00.0	13.99	-10.01	14.3	-9.84	13.99	-10.01	14.05	-9.97
10/11/21 00:00:00.0	15.95	-8.91	15.71	-9.05	16.92	-8.38	17.09	-8.28
10/11/21 01:00:00.0	13.99	-10.01	14.17	-9.9	13.99	-10.01	14.3	-9.84
10/11/21 02:00:00.0	14.98	-9.46	15.4	-9.22	15.95	-8.91	16.07	-8.85
10/11/21 03:00:00.0	13.99	-10.01	13.99	-10.01	12.99	-10.56	12.79	-10.67
10/11/21 04:00:00.0	14.98	-9.46	15.1	-9.39	14.98	-9.46	15.1	-9.39
10/11/21 05:00:00.0	14.98	-9.46	14.85	-9.53	15.95	-8.91	15.52	-9.15
10/11/21 06:00:00.0	15.95	-8.91	15.95	-8.92	16.92	-8.38	16.97	-8.35
10/11/21 07:00:00.0	14.98	-9.46	15.28	-9.29	15.95	-8.91	16.13	-8.82
10/11/21 08:00:00.0	14.98	-9.46	14.97	-9.46	15.95	-8.91	15.52	-9.15
10/11/21 09:00:00.0	15.95	-8.91	16.25	-8.75	17.86	-7.85	18.04	-7.76
10/11/21 10:00:00.0	16.92	-8.38	17.33	-8.15	19.73	-6.82	19.32	-7.04
10/11/21 11:00:00.0	19.73	-6.82	19.32	-7.04	18.8	-7.33	19.03	-7.2
10/11/21 12:00:00.0	21.55	-5.81	21.43	-5.87	22.44	-5.31	22.38	-5.34
10/11/21 13:00:00.0	21.55	-5.81	21.82	-5.65	22.44	-5.31	22.49	-5.28
10/11/21 14:00:00.0	21.55	-5.81	21.49	-5.84	22.44	-5.31	22.33	-5.37
10/11/21 15:00:00.0	20.64	-6.31	21.04	-6.09	21.55	-5.81	21.71	-5.72
10/11/21 16:00:00.0	21.55	-5.81	21.88	-5.62	21.55	-5.81	21.66	-5.75
10/11/21 17:00:00.0	22.44	-5.31	22.88	-5.07	23.33	-4.82	23.65	-4.64
10/11/21 18:00:00.0	25.93	-3.37	25.76	-3.47	26.77	-2.9	26.51	-3.05
10/11/21 19:00:00.0	23.33	-4.82	23.43	-4.76	23.33	-4.82	23.76	-4.58
10/11/21 20:00:00.0	23.33	-4.82	23.54	-4.7	24.2	-4.33	24.52	-4.15
10/11/21 21:00:00.0	24.2	-4.33	23.87	-4.52	25.07	-3.85	24.69	-4.06
10/11/21 22:00:00.0	24.2	-4.33	23.87	-4.52	25.07	-3.85	25.17	-3.79
10/11/21 23:00:00.0	24.2	-4.33	24.25	-4.3	25.07	-3.85	25.33	-3.7
10/12/21 00:00:00.0	25.07	-3.85	24.85	-3.97	25.93	-3.37	25.65	-3.53
10/12/21 01:00:00.0	25.07	-3.85	24.74	-4.03	25.07	-3.85	25.44	-3.64
10/12/21 02:00:00.0	24.2	-4.33	24.09	-4.4	25.93	-3.37	25.65	-3.53
10/12/21 03:00:00.0	23.33	-4.82	23.43	-4.76	24.2	-4.33	23.82	-4.55
10/12/21 04:00:00.0	23.33	-4.82	23.76	-4.58	24.2	-4.33	23.93	-4.49
10/12/21 05:00:00.0	24.2	-4.33	23.87	-4.52	25.07	-3.85	24.74	-4.03
10/12/21 06:00:00.0	23.33	-4.82	23.21	-4.88	23.33	-4.82	23.54	-4.7
10/12/21 07:00:00.0	23.33	-4.82	23.76	-4.58	25.07	-3.85	24.69	-4.06
10/12/21 08:00:00.0	21.55	-5.81	21.77	-5.68	21.55	-5.81	21.77	-5.68
10/12/21 09:00:00.0	20.64	-6.31	20.92	-6.15	21.55	-5.81	21.43	-5.87
10/12/21 10:00:00.0	22.44	-5.31	22.49	-5.28	23.33	-4.82	23.21	-4.88
10/12/21 11:00:00.0	23.33	-4.82	23.1	-4.94	24.2	-4.33	23.93	-4.49
